L_indegree_mp,L_outdegree_hp,L_outdegree_mp,L_assortativity_mp,L_avgin_of_out_hp,L_avgin_of_out_mp,log_OP_avgin_of_out_hp_mul_outdegree_hp_CP_,log_OP_avgin_of_out_mp_mul_outdegree_mp_CP_,L_avgout_of_in_mp,log_OP_avgout_of_in_hp_mul_indegree_hp_CP_,log_OP_avgout_of_in_mp_mul_indegree_mp_CP_,eq_hp_mp,L_pagerank_hp,L_pagerank_mp,log_OP_indegree_mp_div_pagerank_mp_CP_,log_OP_outdegree_hp_div_pagerank_hp_CP_,log_OP_outdegree_mp_div_pagerank_mp_CP_,L_prsigma_hp,L_prsigma_mp,log_OP_prsigma_hp_div_pagerank_hp_CP_,log_OP_prsigma_mp_div_pagerank_mp_CP_,L_trustrank_hp,L_trustrank_mp,log_OP_trustrank_mp_div_indegree_mp_CP_,L_siteneighbors_1_hp,L_siteneighbors_2_hp,L_siteneighbors_3_hp,L_siteneighbors_4_hp,L_siteneighbors_1_mp,L_siteneighbors_2_mp,L_siteneighbors_3_mp,L_siteneighbors_4_mp,log_OP_siteneighbors_1_hp_div_pagerank_hp_CP_,log_OP_siteneighbors_2_hp_div_pagerank_hp_CP_,log_OP_siteneighbors_3_hp_div_pagerank_hp_CP_,log_OP_siteneighbors_1_mp_div_pagerank_mp_CP_,log_OP_siteneighbors_2_mp_div_pagerank_mp_CP_,log_OP_siteneighbors_3_mp_div_pagerank_mp_CP_,log_OP_siteneighbors_4_mp_div_pagerank_mp_CP_,log_OP_siteneighbors_2_hp_div_siteneighbors_1_hp_CP_,log_OP_siteneighbors_2_mp_div_siteneighbors_1_mp_CP_,log_OP__OP_siteneighbors_2_hp_m_siteneighbors_1_hp_CP__div_pagerank_hp_CP_,log_OP__OP_siteneighbors_2_mp_m_siteneighbors_1_mp_CP__div_pagerank_mp_CP_,siteneighbors_1_hp_div_siteneighbors_1_mp,L_neighbors_2_hp,L_neighbors_4_hp,L_neighbors_2_mp,L_neighbors_3_mp,L_neighbors_4_mp,log_OP_neighbors_2_mp_div_pagerank_mp_CP_,log_OP_neighbors_3_mp_div_pagerank_mp_CP_,log_OP_neighbors_4_mp_div_pagerank_mp_CP_,log_OP_neighbors_3_hp_div_neighbors_2_hp_CP_,log_OP_max_OP_neighbors_2_mp_div_indegree_mp_neighbors_3_mp_div_neighbors_2_mp_neighbors_4_mp_div_neighbors_3_mp_CP__CP_,log_OP_avg_OP_neighbors_2_hp_div_indegree_hp_neighbors_3_hp_div_neighbors_2_hp_neighbors_4_hp_div_neighbors_3_hp_CP__CP_,log_OP_avg_OP_neighbors_2_mp_div_indegree_mp_neighbors_3_mp_div_neighbors_2_mp_neighbors_4_mp_div_neighbors_3_mp_CP__CP_,neighbors_3_hp_div_neighbors_3_mp,L_truncatedpagerank_1_hp,L_truncatedpagerank_2_hp,L_truncatedpagerank_3_hp,L_truncatedpagerank_4_hp,L_truncatedpagerank_1_mp,L_truncatedpagerank_2_mp,L_truncatedpagerank_3_mp,L_truncatedpagerank_4_mp,log_OP_truncatedpagerank_1_hp_div_pagerank_hp_CP_,log_OP_truncatedpagerank_2_hp_div_pagerank_hp_CP_,log_OP_truncatedpagerank_3_hp_div_pagerank_hp_CP_,log_OP_truncatedpagerank_4_hp_div_pagerank_hp_CP_,log_OP_truncatedpagerank_1_mp_div_pagerank_mp_CP_,log_OP_truncatedpagerank_2_mp_div_pagerank_mp_CP_,log_OP_truncatedpagerank_3_mp_div_pagerank_mp_CP_,log_OP_truncatedpagerank_4_mp_div_pagerank_mp_CP_,truncatedpagerank_4_hp_div_truncatedpagerank_3_hp,truncatedpagerank_4_mp_div_truncatedpagerank_3_mp,truncatedpagerank_3_hp_div_truncatedpagerank_2_hp,truncatedpagerank_3_mp_div_truncatedpagerank_2_mp,truncatedpagerank_2_hp_div_truncatedpagerank_1_hp,truncatedpagerank_2_mp_div_truncatedpagerank_1_mp,log_OP_min_OP_truncatedpagerank_2_hp_div_truncatedpagerank_1_hp_truncatedpagerank_3_hp_div_truncatedpagerank_2_hp_truncatedpagerank_4_hp_div_truncatedpagerank_3_hp_CP__CP_,log_OP_min_OP_truncatedpagerank_2_mp_div_truncatedpagerank_1_mp_truncatedpagerank_3_mp_div_truncatedpagerank_2_mp_truncatedpagerank_4_mp_div_truncatedpagerank_3_mp_CP__CP_,log_OP_max_OP_truncatedpagerank_2_hp_div_truncatedpagerank_1_hp_truncatedpagerank_3_hp_div_truncatedpagerank_2_hp_truncatedpagerank_4_hp_div_truncatedpagerank_3_hp_CP__CP_,log_OP_max_OP_truncatedpagerank_2_mp_div_truncatedpagerank_1_mp_truncatedpagerank_3_mp_div_truncatedpagerank_2_mp_truncatedpagerank_4_mp_div_truncatedpagerank_3_mp_CP__CP_,log_OP_avg_OP_truncatedpagerank_2_hp_div_truncatedpagerank_1_hp_truncatedpagerank_3_hp_div_truncatedpagerank_2_hp_truncatedpagerank_4_hp_div_truncatedpagerank_3_hp_CP__CP_,log_OP_avg_OP_truncatedpagerank_2_mp_div_truncatedpagerank_1_mp_truncatedpagerank_3_mp_div_truncatedpagerank_2_mp_truncatedpagerank_4_mp_div_truncatedpagerank_3_mp_CP__CP_,class
0.693147,0.693147,2.397895,-3.172429,0.405465,5.792736,1.098612,8.190632,0.405465,5.303305,1.098612,0,-18.226564,-18.169949,18.863096,18.919711,20.567844,-1.502294,-2.95652,16.72427,15.213429,-9.889467,-10.129912,-10.823059,1.386294,1.386294,1.386294,1.386294,0,1.386294,1.386294,1.386294,19.612858,19.612858,19.612858,18.169949,19.556243,19.556243,19.556243,0,1.386294,-50,19.268561,4,3.433987,9.450459,2.70805,3.433987,5.513429,20.877999,21.603936,23.683378,2.079442,2.079442,3.017702,1.767391,8,-18.325064,-18.435464,-18.524552,-18.611933,-18.14905,-18.206807,-18.330467,-18.428947,-0.0985,-0.2089,-0.297988,-0.385369,0.020899,-0.036858,-0.160518,-0.258998,0.916327,0.906214,0.914765,0.88368,0.895476,0.94388,-0.110399,-0.12366,-0.087382,-0.057757,-0.095568,-0.092929,nonspam
2.944439,0,2.944439,0.506449,0,2.373681,0,5.31812,2.519393,5.743003,5.463832,0,-17.507206,-17.381933,20.326372,17.507206,20.326372,-1.943678,-2.812265,15.563527,14.569668,-18.90308,-18.777757,-21.722195,1.098612,1.098612,1.098612,1.098612,0,0,1.098612,1.098612,18.605818,18.605818,18.605818,17.381933,17.381933,18.480546,18.480546,0,0,-50,-50,3,4.382027,8.371474,3.713572,3.78419,4.382027,21.095505,21.166123,21.76396,0.911278,0.769133,2.23415,0.520627,4.522727,-17.353391,-17.372187,-17.407721,-17.439354,-17.20969,-17.208236,-17.226946,-17.256078,0.153814,0.135018,0.099484,0.067852,0.172243,0.173698,0.154988,0.125855,0.968863,0.971288,0.96509,0.981464,0.98138,1.001455,-0.035534,-0.029133,-0.018796,0.001454,-0.028628,-0.015382,nonspam
0.693147,2.890372,-50,-1.609438,2.683182,-50,5.573554,-50,0,6.830874,0.693147,0,-18.282765,-18.246265,18.939412,21.173137,-50,-2.393943,-1.285399,15.888822,16.960866,-19.678742,-19.642531,-20.335678,1.386294,1.609438,2.302585,4.454347,0,0,1.609438,1.609438,19.66906,19.892203,20.58535,18.246265,18.246265,19.855703,19.855703,0.223144,0,18.282765,-50,4,5.111988,9.062072,3.044522,3.610918,5.438079,21.290787,21.857183,23.684344,1.872729,2.351375,1.939891,1.817975,29.189189,-18.451669,-18.587922,-18.709143,-18.82205,-18.327098,-18.403548,-18.521549,-18.637616,-0.168904,-0.305157,-0.426377,-0.539285,-0.080833,-0.157283,-0.275284,-0.391351,0.893233,0.890416,0.885839,0.888695,0.872622,0.926399,-0.136253,-0.118001,-0.112908,-0.07645,-0.123414,-0.103322,nonspam
0.693147,1.386294,-50,-0.916291,0.223144,-50,1.609438,-50,1.386294,4.75359,2.079442,0,-19.956063,-19.38651,20.079657,21.342358,-50,-3.327872,-6.693242,16.628191,12.693268,-21.342659,-20.78284,-21.475988,0.693147,0.693147,0.693147,0.693147,0,0,1.098612,1.098612,20.649211,20.649211,20.649211,19.38651,19.38651,20.485122,20.485122,0,0,-50,-50,2,2.484907,7.942718,1.098612,1.791759,2.564949,20.485122,21.178269,21.951459,2.343407,0.77319,2.510592,0.635989,20.833333,-21.29003,-21.375008,-21.411613,-21.425489,-20.540991,-20.962179,-21.15533,-21.238861,-1.333967,-1.418945,-1.455549,-1.469425,-1.154481,-1.575669,-1.76882,-1.852352,0.98622,0.919862,0.964057,0.824357,0.918533,0.656267,-0.084978,-0.421188,-0.013876,-0.083531,-0.044715,-0.222941,nonspam
3.610918,0,2.397895,0.502962,-0.693147,3.024482,-0.693147,5.422377,2.729441,6.856462,6.340359,0,-17.25463,-17.225897,20.836815,17.25463,19.623792,-0.657913,-1.725689,16.596718,15.500208,-18.630466,-18.619057,-22.229975,2.833213,3.044522,4.624973,5.420535,0,0.693147,2.944439,3.135494,20.087844,20.299153,21.879603,17.225897,17.919044,20.170336,20.361391,0.211309,0.693147,18.640925,17.225897,17,5.068904,11.597175,3.912023,4.369448,5.347108,21.13792,21.595345,22.573005,3.281289,0.97766,2.973532,0.622292,53.556962,-17.174361,-17.181188,-17.18379,-17.185765,-17.062511,-17.031953,-17.013226,-16.998808,0.080269,0.073442,0.07084,0.068865,0.163386,0.193944,0.212671,0.227089,0.998027,1.014522,0.997401,1.018903,0.993196,1.031029,-0.006827,0.014418,-0.001975,0.030558,-0.003799,0.021257,nonspam
2.995732,2.197225,2.302585,-1.879921,4.660605,4.572835,6.857829,6.87542,3.224858,5.662961,6.22059,0,-17.740637,-17.585165,20.580897,19.937861,19.88775,-0.720445,-0.426993,17.020192,17.158172,-19.135611,-18.980787,-21.97652,1.098612,1.386294,1.386294,3.828641,0.693147,1.386294,3.367296,4.025352,18.839249,19.126931,19.126931,18.278312,18.971459,20.952461,21.610517,0.287682,0.693147,17.740637,18.278312,1.5,3.828641,8.918516,7.996654,8.748146,8.992557,25.581819,26.333311,26.577722,4.399535,5.000922,3.353739,3.92492,0.594539,-17.67124,-17.648376,-17.639278,-17.636364,-17.410342,-17.392986,-17.418739,-17.448723,0.069397,0.092261,0.101359,0.104272,0.174823,0.192179,0.166426,0.136442,1.002918,0.970461,1.009139,0.974576,1.023128,1.017508,0.002914,-0.029984,0.022864,0.017356,0.01166,-0.012564,nonspam
4.290459,2.197225,4.234107,2.010549,4.021774,2.148434,6.218998,6.382541,2.17257,5.777652,6.463029,0,-16.794892,-16.485653,20.776112,18.992116,20.719759,0.010868,-0.704125,16.805759,15.781528,-9.797655,-10.909086,-15.199545,1.098612,2.397895,2.397895,3.465736,0,2.397895,2.397895,3.465736,17.893504,19.192787,19.192787,16.485653,18.883548,18.883548,19.951389,1.299283,2.397895,18.874333,18.788238,3,4.382027,8.296796,4.369448,5.313206,8.028129,20.855101,21.798859,24.513782,1.042923,2.714923,2.061957,1.832862,1.118227,-16.594203,-16.604815,-16.612486,-16.626207,-16.390951,-16.400884,-16.419786,-16.436442,0.200688,0.190076,0.182405,0.168684,0.094702,0.084769,0.065867,0.049211,0.986373,0.983482,0.992358,0.981275,0.989444,0.990116,-0.013721,-0.018902,-0.007671,-0.009933,-0.010665,-0.015156,nonspam
1.098612,0.693147,1.609438,-0.485508,0.916291,2.282382,1.609438,3.89182,0.693147,5.123964,1.791759,0,-18.484882,-18.318378,19.41699,19.178029,19.927816,-2.164259,-3.812876,16.320623,14.505502,-19.834065,-19.69419,-20.792802,2.302585,2.484907,2.484907,2.995732,0,2.484907,2.484907,2.484907,20.787467,20.969789,20.969789,18.318378,20.803284,20.803284,20.803284,0.182322,2.484907,19.178029,20.716273,10,3.637586,11.777733,3.044522,3.637586,6.793466,21.3629,21.955964,25.111844,3.15588,3.15588,4.047027,2.375935,23.473684,-18.852116,-18.952494,-19.099822,-19.218384,-18.356038,-18.68271,-18.819331,-19.023568,-0.367235,-0.467613,-0.61494,-0.733502,-0.03766,-0.364333,-0.500953,-0.70519,0.888196,0.815269,0.863012,0.872301,0.904495,0.72132,-0.147327,-0.326673,-0.100378,-0.13662,-0.121903,-0.219446,nonspam
3.044522,3.73767,-50,1.07841,0.669617,-50,4.407286,-50,1.386294,5.820083,4.430817,0,-18.192496,-18.072656,21.117179,21.930166,-50,-2.181347,-3.179633,16.011149,14.893023,-19.525531,-19.463754,-22.508277,1.791759,2.079442,3.526361,3.637586,0,0,2.079442,2.079442,19.984255,20.271938,21.718856,18.072656,18.072656,20.152098,20.152098,0.287682,0,18.885643,-50,6,4.615121,9.472474,3.465736,3.78419,4.615121,21.538392,21.856846,22.687777,2.440192,0.830931,2.255857,0.548943,26.340909,-18.791252,-19.186549,-19.369217,-19.567994,-18.561187,-18.77349,-19.188179,-19.372787,-0.598756,-0.994053,-1.176721,-1.375498,-0.488531,-0.700833,-1.115522,-1.300131,0.819733,0.83143,0.833045,0.660546,0.67348,0.80872,-0.395297,-0.414689,-0.182668,-0.184609,-0.254352,-0.265401,nonspam
3.951244,2.890372,1.609438,0.623181,3.188959,4.708028,6.079331,6.317466,2.660797,6.673298,6.612041,0,-17.997773,-17.850015,21.801259,20.888145,19.459453,-1.900439,-1.873544,16.097334,15.976471,-19.38768,-19.245916,-23.19716,0.693147,0.693147,2.564949,2.564949,0,0.693147,0.693147,2.564949,18.690921,18.690921,20.562723,17.850015,18.543162,18.543162,20.414965,0,0.693147,-50,17.850015,2,4.219508,6.415097,4.127134,4.317488,4.418841,21.97715,22.167503,22.268856,0.09798,0.190354,1.258205,0.15662,1,-18.382291,-18.654427,-18.911937,-19.128953,-18.127152,-18.423682,-18.695547,-18.929049,-0.384518,-0.656654,-0.914163,-1.13118,-0.277137,-0.573667,-0.845532,-1.079034,0.804917,0.791756,0.772974,0.761957,0.761751,0.743393,-0.272136,-0.29653,-0.217016,-0.233502,-0.248614,-0.266962,nonspam
1.609438,0.693147,0,-0.490623,1.098612,1.386294,1.791759,1.386294,1.029619,7.177782,2.639057,0,-17.186526,-17.086464,18.695902,17.879673,17.086464,-0.191694,-0.169928,16.994832,16.916536,-18.477841,-18.407136,-20.016574,2.302585,2.890372,3.7612,4.369448,0,2.484907,3.178054,3.7612,19.489111,20.076897,20.947726,17.086464,19.571371,20.264518,20.847664,0.587787,2.484907,19.265967,19.484359,10,6.962243,9.253591,3.555348,6.990257,8.063693,20.641812,24.076721,25.150157,1.079169,3.434908,2.685971,2.613837,2.860958,-17.063163,-17.050583,-17.03474,-17.025804,-16.912568,-16.875226,-16.84725,-16.823656,0.123362,0.135942,0.151785,0.160722,0.173897,0.211238,0.239214,0.262808,1.008977,1.023875,1.015969,1.028371,1.012659,1.038047,0.008937,0.023594,0.015843,0.037341,0.012457,0.029654,nonspam
0,0.693147,-50,-1.791759,0,-50,0.693147,-50,0.693147,5.852202,0.693147,0,-20.051254,-19.761036,19.761036,20.744401,-50,-2.055263,-50,17.995991,-50,-21.44785,-21.157641,-21.157641,1.098612,1.386294,1.386294,1.791759,0,1.609438,1.609438,1.609438,21.149866,21.437548,21.437548,19.761036,21.370474,21.370474,21.370474,0.287682,1.609438,20.051254,21.147331,3,3.258097,8.989943,1.609438,3.258097,6.793466,21.370474,23.019133,26.554502,3.53537,3.53537,2.809422,2.69705,34.307692,-21.529813,-21.700867,-21.77696,-21.817179,-21.192714,-21.436038,-21.551127,-21.614834,-1.478559,-1.649613,-1.725706,-1.765925,-1.431677,-1.675002,-1.790091,-1.853798,0.960579,0.93828,0.92673,0.891286,0.842776,0.784017,-0.171054,-0.243324,-0.04022,-0.063706,-0.09428,-0.13789,nonspam
5.814131,2.079442,5.777652,3.701985,5.137268,1.605716,7.216709,7.383368,2.10377,10.341581,7.917901,0,-15.029488,-14.903499,20.717629,17.108929,20.681151,-1.253945,-1.431467,13.775543,13.472031,-16.416682,-16.296191,-22.110322,2.833213,3.135494,3.78419,6.056784,1.386294,2.564949,3.332205,3.78419,17.862701,18.164982,18.813678,16.289793,17.468448,18.235703,18.687688,0.302281,1.178655,16.821247,17.100723,4.25,7.907652,11.543746,5.929589,7.907652,11.097334,20.833088,22.81115,26.000833,2.918129,3.189683,2.224528,2.386676,18.506623,-14.921096,-14.970609,-14.995436,-15.035159,-14.768912,-14.775317,-14.799935,-14.832545,0.108392,0.058879,0.034052,-0.005671,0.134587,0.128182,0.103564,0.070954,0.961055,0.967916,0.975479,0.975683,0.951693,0.993615,-0.049512,-0.03261,-0.024827,-0.006405,-0.037969,-0.021151,spam
0.693147,0.693147,-50,-1.098612,0.405465,-50,1.098612,-50,1.609438,3.178054,2.302585,0,-20.063059,-19.6638,20.356947,20.756206,-50,-50,-4.211179,-50,15.45262,-21.439798,-21.054101,-21.747248,0,0.693147,1.386294,2.944439,0,0,1.386294,1.791759,20.063059,20.756206,21.449353,19.6638,19.6638,21.050094,21.455559,0.693147,0,20.063059,-50,1,1.609438,7.741534,1.098612,1.94591,4.110874,20.762412,21.60971,23.774674,2.501436,2.164964,2.907588,1.430919,8.714286,-21.533558,-21.61299,-21.62269,-21.630244,-20.962775,-21.292564,-21.386008,-21.424715,-1.470499,-1.549931,-1.559631,-1.567185,-1.298975,-1.628764,-1.722208,-1.760915,0.992474,0.962032,0.990347,0.910789,0.923641,0.719076,-0.079432,-0.329789,-0.007555,-0.038707,-0.031676,-0.146222,nonspam
3.526361,2.833213,3.332205,0.217086,4.212128,3.957194,7.045341,7.289399,2.787188,8.243546,6.313548,0,-16.155351,-16.094284,19.620644,18.988565,19.426488,-0.890689,-0.584726,15.264663,15.509558,-17.490628,-17.478243,-21.004604,1.791759,2.70805,3.465736,4.779123,0.693147,0.693147,2.995732,3.295837,17.947111,18.863402,19.621087,16.787431,16.787431,19.090016,19.390121,0.916291,0,18.352576,-50,3,5.733341,10.290381,5.220356,6.588926,7.154615,21.31464,22.68321,23.248899,4.504688,1.693995,3.434,1.311173,38.440165,-16.01816,-15.996689,-15.985338,-15.971933,-15.821321,-15.811288,-15.78448,-15.766193,0.137191,0.158663,0.170014,0.183418,0.272963,0.282996,0.309804,0.32809,1.013495,1.018455,1.011415,1.02717,1.021704,1.010084,0.011351,0.010033,0.021471,0.026808,0.015419,0.018399,nonspam
0.693147,0,1.098612,-1.137833,0.693147,0,0.693147,1.098612,3.433987,6.269096,4.127134,0,-18.695399,-18.607928,19.301076,18.695399,19.706541,0.039133,-2.31024,18.734532,16.297688,-10.139819,-10.302324,-10.995471,1.609438,2.302585,5.493061,5.872118,0.693147,2.302585,2.397895,5.831882,20.304837,20.997985,24.188461,19.301076,20.910513,21.005824,24.439811,0.693147,1.609438,20.304837,20.68737,2.5,6.100319,11.962018,2.772589,6.175867,10.211266,21.380517,24.783796,28.819195,3.97834,4.035399,3.477855,3.451341,49.540541,-19.032734,-19.16512,-19.299249,-19.444907,-18.692584,-18.977034,-19.104528,-19.232506,-0.337335,-0.469721,-0.60385,-0.749508,-0.084655,-0.369106,-0.4966,-0.624578,0.864453,0.879873,0.874477,0.880298,0.876003,0.752428,-0.145658,-0.28445,-0.132386,-0.127494,-0.137374,-0.177295,nonspam
0,0,-50,-2.397895,0,-50,0,-50,0,5.288267,0,0,-19.313269,-19.061838,19.061838,19.313269,-50,-2.2525,-50,17.060768,-50,-20.661996,-20.426509,-20.426509,1.791759,2.564949,2.70805,3.367296,0,2.484907,2.70805,2.772589,21.105028,21.878218,22.021319,19.061838,21.546744,21.769888,21.834426,0.77319,2.484907,21.259179,21.459733,6,4.477337,9.519882,2.397895,4.477337,6.658011,21.459733,23.539174,25.719849,2.180674,2.397895,2.460913,2.228302,8.852273,-19.883239,-20.069031,-20.182866,-20.267767,-19.482292,-19.774132,-19.947389,-20.054246,-0.56997,-0.755762,-0.869597,-0.954498,-0.420454,-0.712294,-0.885551,-0.992409,0.918604,0.898654,0.892405,0.840922,0.830447,0.746888,-0.185792,-0.29184,-0.084901,-0.106858,-0.127282,-0.187751,nonspam
4.26268,2.639057,2.397895,0.940219,4.79165,4.161484,7.430707,6.559379,2.794357,7.917172,7.057037,0,-16.948442,-16.750158,21.012837,19.587499,19.148053,-0.675279,-0.63636,16.273163,16.113798,-18.311079,-18.13947,-22.40215,1.609438,2.484907,4.574711,5.736572,0,2.484907,2.484907,4.574711,18.55788,19.433348,21.523153,16.750158,19.235064,19.235064,21.324869,0.875469,2.484907,18.894352,19.148053,5,6.458338,11.289807,4.682131,6.526495,8.840001,21.432289,23.276652,25.590159,2.381663,2.313506,2.399177,1.789257,10.10981,-16.787721,-16.760013,-16.743426,-16.730957,-16.572383,-16.547163,-16.530263,-16.51652,0.160721,0.188429,0.205015,0.217484,0.177775,0.202995,0.219894,0.233637,1.012547,1.013838,1.016725,1.017043,1.028096,1.025541,0.012469,0.013743,0.027708,0.02522,0.018942,0.018633,nonspam
0,0,-50,-2.079442,0,-50,0,-50,0,5.568344,0,0,-19.621034,-19.254348,19.254348,19.621034,-50,-1.129691,-50,18.491343,-50,-20.996173,-20.638217,-20.638217,1.386294,1.609438,1.94591,4.369448,0,1.609438,1.609438,2.079442,21.007329,21.230472,21.566945,19.254348,20.863786,20.863786,21.333789,0.223144,1.609438,19.621034,20.640642,4,3.7612,10.476189,2.197225,3.7612,6.70196,21.451572,23.015548,25.956308,2.94076,2.94076,3.130219,2.389008,18.930233,-20.326498,-20.339475,-20.306239,-20.377883,-19.94282,-20.161328,-20.182871,-20.161882,-0.705464,-0.71844,-0.685204,-0.756848,-0.688472,-0.90698,-0.928523,-0.907534,0.930862,1.02121,1.033794,0.978687,0.987108,0.803717,-0.071644,-0.218508,0.033236,0.020988,-0.016209,-0.067703,nonspam
4.836282,2.995732,3.178054,1.73649,8.371154,3.104213,11.366886,6.282267,2.703277,8.425955,7.539559,0,-15.008451,-14.940949,19.777231,18.004184,18.119003,-0.560444,-0.577221,14.448008,14.363729,-15.522038,-15.77523,-20.611511,2.833213,3.871201,4.976734,6.680855,1.098612,3.178054,4.007333,5.117994,17.841665,18.879652,19.985185,16.039562,18.119003,18.948282,20.058943,1.037988,2.079442,18.442439,17.985472,5.666667,8.063693,11.822452,6.677083,8.180321,9.940205,21.618033,23.12127,24.881154,1.572112,1.840802,2.27623,1.711367,4.286555,-14.76464,-14.752463,-14.700587,-14.710207,-14.736104,-14.624102,-14.578797,-14.492893,0.243811,0.255988,0.307864,0.298244,0.204845,0.316847,0.362153,0.448056,0.990426,1.089701,1.053245,1.046348,1.012251,1.118515,-0.00962,0.045306,0.051876,0.112002,0.018469,0.081446,nonspam
2.484907,2.079442,2.302585,0.052644,2.291412,2.372789,4.370853,4.675374,2.405442,6.144186,4.890349,0,-17.724857,-17.574938,20.059845,19.804299,19.877524,-0.817457,-2.143985,16.9074,15.430953,-19.119932,-18.972297,-21.457204,1.791759,2.484907,3.218876,3.871201,0,2.484907,2.484907,3.218876,19.516616,20.209764,20.943733,17.574938,20.059845,20.059845,20.793814,0.693147,2.484907,19.516616,19.972834,6,4.804021,9.119102,3.135494,4.804021,7.117206,20.710433,22.378959,24.692144,2.313184,2.313184,2.050663,1.753687,10.106557,-17.593939,-17.576715,-17.558023,-17.544444,-17.437873,-17.400297,-17.361872,-17.326723,0.130918,0.148142,0.166834,0.180413,0.137066,0.174641,0.213066,0.248216,1.013671,1.035774,1.018868,1.039173,1.017373,1.03829,0.013579,0.035149,0.018692,0.038425,0.016501,0.037051,nonspam
1.386294,1.386294,1.386294,0.105361,1.504077,1.280934,2.890372,2.667228,1.386294,2.833213,2.772589,0,-18.255407,-18.062736,19.44903,19.641702,19.44903,-3.923979,-4.243055,14.331428,13.81968,-9.97534,-9.782655,-11.16895,0,1.386294,1.386294,1.386294,0,1.386294,1.386294,1.386294,18.255407,19.641702,19.641702,18.062736,19.44903,19.44903,19.44903,1.386294,1.386294,19.35402,19.161348,1,2.197225,4.394449,2.197225,2.639057,4.394449,20.25996,20.701793,22.457185,0.441833,1.755392,1.162241,1.162241,1,-18.195518,-18.175416,-18.155958,-18.138426,-17.977396,-17.956279,-17.936697,-17.918789,0.05989,0.079991,0.099449,0.116981,0.08534,0.106457,0.126038,0.143946,1.017686,1.018069,1.019649,1.019775,1.020305,1.021341,0.017532,0.017908,0.020102,0.021117,0.019031,0.019536,nonspam
5.438079,1.386294,1.386294,2.646206,5.474369,5.254365,6.860664,6.64066,2.111003,7.656337,7.549083,0,-15.686458,-15.500599,20.938679,17.072752,16.886894,-1.31548,-1.38812,14.370977,14.112479,-17.08024,-16.895993,-22.334072,1.791759,1.94591,2.564949,3.295837,0,1.94591,1.94591,2.564949,17.478217,17.632368,18.251407,15.500599,17.446509,17.446509,18.065549,0.154151,1.94591,15.686458,17.292359,6,5.918894,9.778434,5.680173,5.963579,8.703175,21.180772,21.464179,24.203774,0.849599,2.739595,2.088628,1.79632,2.236504,-15.633769,-15.709299,-15.803425,-15.895634,-15.401918,-15.485722,-15.579463,-15.675686,0.052689,-0.022841,-0.116967,-0.209176,0.098681,0.014878,-0.078863,-0.175087,0.911914,0.908261,0.910168,0.910518,0.927252,0.919612,-0.094126,-0.096223,-0.07553,-0.083804,-0.087253,-0.091242,nonspam
2.397895,1.609438,2.484907,1.20156,2.028148,1.321756,3.637586,3.806662,1.185624,5.198497,3.583519,0,-16.947649,-16.687711,19.085606,18.557087,19.172618,-0.08502,-0.719651,16.862629,15.96806,-18.345526,-18.085728,-20.483624,1.098612,1.791759,1.791759,1.791759,0,1.791759,1.791759,1.791759,18.046261,18.739409,18.739409,16.687711,18.479471,18.479471,18.479471,0.693147,1.791759,18.046261,18.297149,3,3.89182,7.065613,3.610918,3.89182,5.159055,20.298629,20.579531,21.846766,1.267235,1.267235,1.566129,1.010264,3.55102,-16.809185,-16.773875,-16.730288,-16.724099,-16.593168,-16.528397,-16.545468,-16.501514,0.138465,0.173774,0.217362,0.22355,0.094543,0.159314,0.142243,0.186197,1.006207,1.044934,1.044552,0.983075,1.03594,1.066914,0.006188,-0.01707,0.043588,0.06477,0.02849,0.031151,nonspam
1.791759,1.609438,1.609438,-0.555946,1.609438,3.020425,3.218876,4.629863,1.540445,4.997212,3.332204,0,-18.481614,-18.299893,20.091653,20.091052,19.909331,-1.337045,-2.049939,17.144569,16.249954,-19.875293,-19.694974,-21.486734,1.098612,1.791759,1.791759,3.73767,0,1.791759,1.791759,1.791759,19.580227,20.273374,20.273374,18.299893,20.091653,20.091653,20.091653,0.693147,1.791759,19.580227,19.909331,3,2.995732,7.424762,2.70805,3.433987,5.472271,21.007943,21.73388,23.772164,2.455306,2.038283,1.938618,1.406431,7.516129,-18.549642,-18.620657,-18.690184,-18.759039,-18.324519,-18.393429,-18.464697,-18.535527,-0.068028,-0.139043,-0.20857,-0.277425,-0.024626,-0.093536,-0.164804,-0.235634,0.933462,0.93162,0.932835,0.931212,0.931448,0.933411,-0.071015,-0.071268,-0.068855,-0.06891,-0.069799,-0.070335,nonspam
3.433987,2.890372,2.397895,-2.505583,6.853592,7.340953,9.743964,9.738849,2.564949,6.240276,5.998937,0,-18.02875,-17.752758,21.186745,20.919122,20.150653,-0.972242,-1.543253,17.056508,16.209505,-19.299958,-19.123489,-22.557476,0.693147,1.098612,1.386294,5.411646,0.693147,1.098612,1.098612,1.386294,18.721897,19.127362,19.415044,18.445905,18.85137,18.85137,19.139052,0.405465,0.405465,18.02875,17.752758,1,3.73767,9.642967,3.78419,3.89182,5.666427,21.536948,21.644578,23.419185,1.783791,1.774606,3.140617,1.033297,5.102041,-18.17781,-18.228589,-18.371209,-18.446114,-17.901405,-17.967885,-18.127191,-18.221649,-0.14906,-0.199839,-0.34246,-0.417364,-0.148647,-0.215127,-0.374433,-0.468891,0.927832,0.909867,0.867083,0.852735,0.950489,0.935681,-0.142621,-0.159306,-0.050779,-0.066481,-0.088684,-0.105997,nonspam
